resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,circuitId,date,driverRef,dob,nationality,name,alt,country,points_constructor,status,url,quali_position,q1,q2,q3,pit_stops_count,pit_stops_duration_ms,avg_lap_time_ms,std_lap_time_ms,weather_temp_c,weather_precip_mm,weather_rain_mm,weather_cloud_pct,driver_age,avg_stint_length
5220,259,107,31,32,0,,W,26,0.0,0,,,,,,,3,1994,21,1994-05-01,ratzenberger,1960-07-04,Austrian,Simtek,37,Italy,0.0,Accident,http://en.wikipedia.org/wiki/1994_Formula_One_season,26.0,1:27.584,,,0.0,,,,25.1,0.0,0.0,89.0,33.82340862422998,0.0
5221,259,22,17,14,0,,F,27,0.0,0,,,,,,,82,1994,21,1994-05-01,barrichello,1972-05-23,Brazilian,Jordan,37,Italy,0.0,Injury,http://en.wikipedia.org/wiki/1994_Formula_One_season,28.0,,,,0.0,,,,25.1,0.0,0.0,89.0,21.93839835728953,0.0
5222,259,108,30,33,0,,F,28,0.0,0,,,,,,,81,1994,21,1994-05-01,belmondo,1963-04-23,French,Pacific,37,Italy,0.0,Did not qualify,http://en.wikipedia.org/wiki/1994_Formula_One_season,27.0,1:27.881,,,0.0,,,,25.1,0.0,0.0,89.0,31.02258726899384,0.0
5223,260,30,22,5,1,1,1,1,10.0,78,1:49:55.3,6595300,,,,,1,1994,6,1994-05-15,michael_schumacher,1969-01-03,German,Benetton,7,Monaco,10.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,25.360711841204655,78.0
5224,260,84,1,8,8,2,2,2,6.0,78,+37.278,6632578,,,,,1,1994,6,1994-05-15,brundle,1959-06-01,British,McLaren,7,Monaco,6.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,34.954140999315534,78.0
5225,260,77,6,28,3,3,3,3,4.0,78,+1:16.824,6672124,,,,,1,1994,6,1994-05-15,berger,1959-08-27,Austrian,Ferrari,7,Monaco,6.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,34.71594798083505,78.0
5226,260,110,17,15,14,4,4,4,3.0,77,,,,,,,11,1994,6,1994-05-15,cesaris,1959-05-31,Italian,Jordan,7,Monaco,3.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,34.95687885010267,77.0
5227,260,55,6,27,5,5,5,5,2.0,77,,,,,,,11,1994,6,1994-05-15,alesi,1964-06-11,French,Ferrari,7,Monaco,6.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,29.924709103353866,77.0
5228,260,105,18,24,12,6,6,6,1.0,77,,,,,,,11,1994,6,1994-05-15,alboreto,1956-12-23,Italian,Minardi,7,Monaco,1.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,37.39082819986311,77.0
5229,260,109,22,6,17,7,7,7,0.0,77,,,,,,,11,1994,6,1994-05-15,lehto,1966-01-31,Finnish,Benetton,7,Monaco,10.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,28.28473648186174,77.0
5230,260,106,33,19,18,8,8,8,0.0,76,,,,,,,12,1994,6,1994-05-15,beretta,1969-11-23,Monegasque,Larrousse,7,Monaco,0.0,+2 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,24.473648186173854,76.0
5231,260,44,27,26,20,9,9,9,0.0,76,,,,,,,12,1994,6,1994-05-15,panis,1966-09-02,French,Ligier,7,Monaco,0.0,+2 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,27.698836413415467,76.0
5232,260,100,33,20,13,10,10,10,0.0,75,,,,,,,13,1994,6,1994-05-15,comas,1963-09-28,French,Larrousse,7,Monaco,0.0,+3 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,30.628336755646817,75.0
5233,260,83,32,11,19,11,11,11,0.0,73,,,,,,,15,1994,6,1994-05-15,lamy,1972-03-20,Portuguese,Team Lotus,7,Monaco,0.0,+5 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,22.151950718685832,73.0
5234,260,65,32,12,16,,R,12,0.0,68,,,,,,,6,1994,6,1994-05-15,herbert,1964-06-25,British,Team Lotus,7,Monaco,0.0,Gearbox,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,29.88637919233402,68.0
5235,260,108,30,33,24,,R,13,0.0,53,,,,,,,68,1994,6,1994-05-15,belmondo,1963-04-23,French,Pacific,7,Monaco,0.0,Physical,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,31.06091718001369,53.0
5236,260,92,30,34,23,,R,14,0.0,49,,,,,,,6,1994,6,1994-05-15,gachot,1962-12-23,Belgian,Pacific,7,Monaco,0.0,Gearbox,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,31.392197125256672,49.0
5237,260,104,29,9,6,,R,15,0.0,47,,,,,,,6,1994,6,1994-05-15,fittipaldi,1971-01-18,Brazilian,Footwork,7,Monaco,0.0,Gearbox,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,23.32101300479124,47.0
5238,260,101,31,31,22,,R,16,0.0,45,,,,,,,5,1994,6,1994-05-15,brabham,1965-09-05,Australian,Simtek,7,Monaco,0.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,28.689938398357288,45.0
5239,260,87,25,4,10,,R,17,0.0,40,,,,,,,5,1994,6,1994-05-15,blundell,1966-04-08,British,Tyrrell,7,Monaco,0.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,28.10130047912389,40.0
5240,260,79,25,3,11,,R,18,0.0,38,,,,,,,6,1994,6,1994-05-15,katayama,1963-05-29,Japanese,Tyrrell,7,Monaco,0.0,Gearbox,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,30.962354551676935,38.0
5241,260,103,27,25,21,,R,19,0.0,34,,,,,,,20,1994,6,1994-05-15,bernard,1964-08-24,French,Ligier,7,Monaco,0.0,Spun off,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,29.72210814510609,34.0
5242,260,22,17,14,15,,R,20,0.0,27,,,,,,,10,1994,6,1994-05-15,barrichello,1972-05-23,Brazilian,Jordan,7,Monaco,3.0,Electrical,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,21.976728268309376,27.0
5243,260,57,1,7,2,,R,21,0.0,0,,,,,,,4,1994,6,1994-05-15,hakkinen,1968-09-28,Finnish,McLaren,7,Monaco,6.0,Collision,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,25.626283367556468,0.0
5244,260,71,3,0,4,,R,22,0.0,0,,,,,,,4,1994,6,1994-05-15,damon_hill,1960-09-17,British,Williams,7,Monaco,0.0,Collision,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,33.65639972621492,0.0
5245,260,81,29,10,7,,R,23,0.0,0,,,,,,,4,1994,6,1994-05-15,morbidelli,1968-01-13,Italian,Footwork,7,Monaco,0.0,Collision,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,26.33538672142368,0.0
5246,260,94,18,23,9,,R,24,0.0,0,,,,,,,4,1994,6,1994-05-15,martini,1961-04-23,Italian,Minardi,7,Monaco,1.0,Collision,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,33.059548254620125,0.0
5247,260,49,15,30,0,,W,25,0.0,0,,,,,,,54,1994,6,1994-05-15,frentzen,1967-05-18,German,Sauber,7,Monaco,0.0,Withdrew,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,26.99247091033539,0.0
5248,260,91,15,29,0,,W,26,0.0,0,,,,,,,82,1994,6,1994-05-15,wendlinger,1968-12-20,Austrian,Sauber,7,Monaco,0.0,Injury,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.8,0.0,0.0,89.0,25.399041752224505,0.0
5249,261,71,3,0,2,1,1,1,10.0,65,1:36:14.3,5774300,,,,,1,1994,4,1994-05-29,damon_hill,1960-09-17,British,Williams,109,Spain,10.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,2.0,1:22.559,,,0.0,,,,23.6,0.0,0.0,98.0,33.69472963723477,65.0
5250,261,30,22,5,1,2,2,2,6.0,65,+24.166,5798466,,,,,1,1994,4,1994-05-29,michael_schumacher,1969-01-03,German,Benetton,109,Spain,6.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,1.0,1:21.908,,,0.0,,,,23.6,0.0,0.0,98.0,25.399041752224505,65.0
5251,261,87,25,4,11,3,3,3,4.0,65,+1:26.969,5861269,,,,,1,1994,4,1994-05-29,blundell,1966-04-08,British,Tyrrell,109,Spain,4.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,11.0,1:23.981,,,0.0,,,,23.6,0.0,0.0,98.0,28.139630390143736,65.0
5252,261,55,6,27,6,4,4,4,3.0,64,,,,,,,11,1994,4,1994-05-29,alesi,1964-06-11,French,Ferrari,109,Spain,3.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,6.0,1:23.700,,,0.0,,,,23.6,0.0,0.0,98.0,29.963039014373717,64.0
5253,261,94,18,23,18,5,5,5,2.0,64,,,,,,,11,1994,4,1994-05-29,martini,1961-04-23,Italian,Minardi,109,Spain,2.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,18.0,1:25.247,,,0.0,,,,23.6,0.0,0.0,98.0,33.097878165639976,64.0
5254,261,56,17,15,13,6,6,6,1.0,64,,,,,,,11,1994,4,1994-05-29,irvine,1965-11-10,British,Jordan,109,Spain,1.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,13.0,1:24.930,,,0.0,,,,23.6,0.0,0.0,98.0,28.54757015742642,64.0
5255,261,44,27,26,19,7,7,7,0.0,63,,,,,,,12,1994,4,1994-05-29,panis,1966-09-02,French,Ligier,109,Spain,0.0,+2 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,19.0,1:25.577,,,0.0,,,,23.6,0.0,0.0,98.0,27.737166324435318,63.0
5256,261,103,27,25,20,8,8,8,0.0,62,,,,,,,13,1994,4,1994-05-29,bernard,1964-08-24,French,Ligier,109,Spain,0.0,+3 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,20.0,1:25.766,,,0.0,,,,23.6,0.0,0.0,98.0,29.760438056125942,62.0
5257,261,70,32,11,23,9,9,9,0.0,62,,,,,,,13,1994,4,1994-05-29,zanardi,1966-10-23,Italian,Team Lotus,109,Spain,0.0,+3 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,23.0,1:27.685,,,0.0,,,,23.6,0.0,0.0,98.0,27.59753593429158,62.0
5258,261,101,31,31,24,10,10,10,0.0,61,,,,,,,14,1994,4,1994-05-29,brabham,1965-09-05,Australian,Simtek,109,Spain,0.0,+4 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,24.0,1:28.151,,,0.0,,,,23.6,0.0,0.0,98.0,28.72826830937714,61.0
5259,261,84,1,8,8,11,11,11,0.0,59,,,,,,,7,1994,4,1994-05-29,brundle,1959-06-01,British,McLaren,109,Spain,0.0,Transmission,http://en.wikipedia.org/wiki/1994_Formula_One_season,8.0,1:23.763,,,0.0,,,,23.6,0.0,0.0,98.0,34.992470910335385,59.0
5260,261,109,22,6,4,,R,12,0.0,53,,,,,,,5,1994,4,1994-05-29,lehto,1966-01-31,Finnish,Benetton,109,Spain,6.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,4.0,1:22.983,,,0.0,,,,23.6,0.0,0.0,98.0,28.32306639288159,53.0
5261,261,57,1,7,3,,R,13,0.0,48,,,,,,,5,1994,4,1994-05-29,hakkinen,1968-09-28,Finnish,McLaren,109,Spain,0.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,3.0,1:22.660,,,0.0,,,,23.6,0.0,0.0,98.0,25.66461327857632,48.0
5262,261,65,32,12,22,,R,14,0.0,41,,,,,,,20,1994,4,1994-05-29,herbert,1964-06-25,British,Team Lotus,109,Spain,0.0,Spun off,http://en.wikipedia.org/wiki/1994_Formula_One_season,22.0,1:26.397,,,0.0,,,,23.6,0.0,0.0,98.0,29.924709103353866,41.0
5263,261,22,17,14,5,,R,15,0.0,39,,,,,,,20,1994,4,1994-05-29,barrichello,1972-05-23,Brazilian,Jordan,109,Spain,1.0,Spun off,http://en.wikipedia.org/wiki/1994_Formula_One_season,5.0,1:23.594,,,0.0,,,,23.6,0.0,0.0,98.0,22.015058179329227,39.0
5264,261,104,29,9,21,,R,16,0.0,35,,,,,,,5,1994,4,1994-05-29,fittipaldi,1971-01-18,Brazilian,Footwork,109,Spain,0.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,21.0,1:26.084,,,0.0,,,,23.6,0.0,0.0,98.0,23.359342915811087,35.0
5265,261,14,3,2,9,,R,17,0.0,32,,,,,,,10,1994,4,1994-05-29,coulthard,1971-03-27,British,Williams,109,Spain,10.0,Electrical,http://en.wikipedia.org/wiki/1994_Formula_One_season,9.0,1:23.782,,,0.0,,,,23.6,0.0,0.0,98.0,23.173169062286107,32.0
5266,261,92,30,34,25,,R,18,0.0,32,,,,,,,41,1994,4,1994-05-29,gachot,1962-12-23,Belgian,Pacific,109,Spain,0.0,Broken wing,http://en.wikipedia.org/wiki/1994_Formula_One_season,25.0,1:28.873,,,0.0,,,,23.6,0.0,0.0,98.0,31.430527036276523,32.0
5267,261,77,6,28,7,,R,19,0.0,27,,,,,,,6,1994,4,1994-05-29,berger,1959-08-27,Austrian,Ferrari,109,Spain,3.0,Gearbox,http://en.wikipedia.org/wiki/1994_Formula_One_season,7.0,1:23.715,,,0.0,,,,23.6,0.0,0.0,98.0,34.75427789185489,27.0
5268,261,81,29,10,15,,R,20,0.0,24,,,,,,,69,1994,4,1994-05-29,morbidelli,1968-01-13,Italian,Footwork,109,Spain,0.0,Fuel system,http://en.wikipedia.org/wiki/1994_Formula_One_season,15.0,1:25.018,,,0.0,,,,23.6,0.0,0.0,98.0,26.373716632443532,24.0
5269,261,49,15,30,12,,R,21,0.0,21,,,,,,,6,1994,4,1994-05-29,frentzen,1967-05-18,German,Sauber,109,Spain,0.0,Gearbox,http://en.wikipedia.org/wiki/1994_Formula_One_season,12.0,1:24.254,,,0.0,,,,23.6,0.0,0.0,98.0,27.030800821355236,21.0
5270,261,100,33,20,16,,R,22,0.0,19,,,,,,,21,1994,4,1994-05-29,comas,1963-09-28,French,Larrousse,109,Spain,0.0,Radiator,http://en.wikipedia.org/wiki/1994_Formula_One_season,16.0,1:25.050,,,0.0,,,,23.6,0.0,0.0,98.0,30.666666666666668,19.0
5271,261,79,25,3,10,,R,23,0.0,16,,,,,,,5,1994,4,1994-05-29,katayama,1963-05-29,Japanese,Tyrrell,109,Spain,4.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,10.0,1:23.969,,,0.0,,,,23.6,0.0,0.0,98.0,31.000684462696782,16.0
5272,261,105,18,24,14,,R,24,0.0,4,,,,,,,5,1994,4,1994-05-29,alboreto,1956-12-23,Italian,Minardi,109,Spain,2.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,14.0,1:24.996,,,0.0,,,,23.6,0.0,0.0,98.0,37.42915811088296,4.0
5273,261,108,30,33,26,,R,25,0.0,2,,,,,,,20,1994,4,1994-05-29,belmondo,1963-04-23,French,Pacific,109,Spain,0.0,Spun off,http://en.wikipedia.org/wiki/1994_Formula_One_season,26.0,1:30.657,,,0.0,,,,23.6,0.0,0.0,98.0,31.09924709103354,2.0
5274,261,106,33,19,17,,R,26,0.0,0,,,,,,,5,1994,4,1994-05-29,beretta,1969-11-23,Monegasque,Larrousse,109,Spain,0.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,17.0,1:25.161,,,0.0,,,,23.6,0.0,0.0,98.0,24.511978097193705,0.0
5275,261,85,31,32,0,,W,27,0.0,0,,,,,,,82,1994,4,1994-05-29,montermini,1964-05-30,Italian,Simtek,109,Spain,0.0,Injury,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,23.6,0.0,0.0,98.0,29.9958932238193,0.0
5276,262,30,22,5,1,1,1,1,10.0,69,1:44:32.1,6272100,,,,,1,1994,7,1994-06-12,michael_schumacher,1969-01-03,German,Benetton,13,Canada,11.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,1.0,1:26.178,,,0.0,,,,18.0,0.3,0.3,65.0,25.437371663244353,69.0
5277,262,71,3,0,4,2,2,2,6.0,69,+39.66,6311760,,,,,1,1994,7,1994-06-12,damon_hill,1960-09-17,British,Williams,13,Canada,8.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,4.0,1:27.094,,,0.0,,,,18.0,0.3,0.3,65.0,33.73305954825462,69.0
5278,262,55,6,27,2,3,3,3,4.0,69,+1:13.338,6345438,,,,,1,1994,7,1994-06-12,alesi,1964-06-11,French,Ferrari,13,Canada,7.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,2.0,1:26.277,,,0.0,,,,18.0,0.3,0.3,65.0,30.001368925393567,69.0
5279,262,77,6,28,3,4,4,4,3.0,69,+1:15.609,6347709,,,,,1,1994,7,1994-06-12,berger,1959-08-27,Austrian,Ferrari,13,Canada,7.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,3.0,1:27.059,,,0.0,,,,18.0,0.3,0.3,65.0,34.79260780287474,69.0
5280,262,14,3,2,5,5,5,5,2.0,68,,,,,,,11,1994,7,1994-06-12,coulthard,1971-03-27,British,Williams,13,Canada,8.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,5.0,1:27.211,,,0.0,,,,18.0,0.3,0.3,65.0,23.211498973305954,68.0
5281,262,109,22,6,20,6,6,6,1.0,68,,,,,,,11,1994,7,1994-06-12,lehto,1966-01-31,Finnish,Benetton,13,Canada,11.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,20.0,1:28.993,,,0.0,,,,18.0,0.3,0.3,65.0,28.361396303901437,68.0
5282,262,22,17,14,6,7,7,7,0.0,68,,,,,,,11,1994,7,1994-06-12,barrichello,1972-05-23,Brazilian,Jordan,13,Canada,0.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,6.0,1:27.554,,,0.0,,,,18.0,0.3,0.3,65.0,22.053388090349078,68.0
5283,262,65,32,12,17,8,8,8,0.0,68,,,,,,,11,1994,7,1994-06-12,herbert,1964-06-25,British,Team Lotus,13,Canada,0.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,17.0,1:28.889,,,0.0,,,,18.0,0.3,0.3,65.0,29.963039014373717,68.0
5284,262,94,18,23,15,9,9,9,0.0,68,,,,,,,11,1994,7,1994-06-12,martini,1961-04-23,Italian,Minardi,13,Canada,0.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,15.0,1:28.847,,,0.0,,,,18.0,0.3,0.3,65.0,33.13620807665982,68.0
5285,262,87,25,4,13,10,10,10,0.0,67,,,,,,,20,1994,7,1994-06-12,blundell,1966-04-08,British,Tyrrell,13,Canada,0.0,Spun off,http://en.wikipedia.org/wiki/1994_Formula_One_season,13.0,1:28.579,,,0.0,,,,18.0,0.3,0.3,65.0,28.177960301163587,67.0
5286,262,105,18,24,18,11,11,11,0.0,67,,,,,,,12,1994,7,1994-06-12,alboreto,1956-12-23,Italian,Minardi,13,Canada,0.0,+2 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,18.0,1:28.903,,,0.0,,,,18.0,0.3,0.3,65.0,37.46748802190281,67.0
5287,262,44,27,26,19,12,12,12,0.0,67,,,,,,,12,1994,7,1994-06-12,panis,1966-09-02,French,Ligier,13,Canada,0.0,+2 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,19.0,1:28.950,,,0.0,,,,18.0,0.3,0.3,65.0,27.77549623545517,67.0
5288,262,103,27,25,24,13,13,13,0.0,66,,,,,,,13,1994,7,1994-06-12,bernard,1964-08-24,French,Ligier,13,Canada,0.0,+3 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,24.0,1:30.493,,,0.0,,,,18.0,0.3,0.3,65.0,29.79876796714579,66.0
5289,262,101,31,31,25,14,14,14,0.0,65,,,,,,,14,1994,7,1994-06-12,brabham,1965-09-05,Australian,Simtek,13,Canada,0.0,+4 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,25.0,1:31.632,,,0.0,,,,18.0,0.3,0.3,65.0,28.76659822039699,65.0
5290,262,70,32,11,23,15,15,15,0.0,62,,,,,,,17,1994,7,1994-06-12,zanardi,1966-10-23,Italian,Team Lotus,13,Canada,0.0,+7 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,23.0,1:30.160,,,0.0,,,,18.0,0.3,0.3,65.0,27.63586584531143,62.0
5291,262,104,29,9,16,,D,16,0.0,68,,,,,,,2,1994,7,1994-06-12,fittipaldi,1971-01-18,Brazilian,Footwork,13,Canada,0.0,Disqualified,http://en.wikipedia.org/wiki/1994_Formula_One_season,16.0,1:28.882,,,0.0,,,,18.0,0.3,0.3,65.0,23.397672826830938,68.0
5292,262,57,1,7,7,,R,17,0.0,61,,,,,,,5,1994,7,1994-06-12,hakkinen,1968-09-28,Finnish,McLaren,13,Canada,0.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,7.0,1:27.616,,,0.0,,,,18.0,0.3,0.3,65.0,25.702943189596166,61.0
5293,262,106,33,19,22,,R,18,0.0,57,,,,,,,5,1994,7,1994-06-12,beretta,1969-11-23,Monegasque,Larrousse,13,Canada,0.0,Engine,http://en.wikipedia.org/wiki/1994_Formula_One_season,22.0,1:29.403,,,0.0,,,,18.0,0.3,0.3,65.0,24.550308008213552,57.0
5294,262,81,29,10,11,,R,19,0.0,50,,,,,,,7,1994,7,1994-06-12,morbidelli,1968-01-13,Italian,Footwork,13,Canada,0.0,Transmission,http://en.wikipedia.org/wiki/1994_Formula_One_season,11.0,1:27.989,,,0.0,,,,18.0,0.3,0.3,65.0,26.412046543463383,50.0
5295,262,92,30,34,26,,R,20,0.0,47,,,,,,,51,1994,7,1994-06-12,gachot,1962-12-23,Belgian,Pacific,13,Canada,0.0,Oil pressure,http://en.wikipedia.org/wiki/1994_Formula_One_season,26.0,1:32.838,,,0.0,,,,18.0,0.3,0.3,65.0,31.468856947296374,47.0
5296,262,100,33,20,21,,R,21,0.0,45,,,,,,,8,1994,7,1994-06-12,comas,1963-09-28,French,Larrousse,13,Canada,0.0,Clutch,http://en.wikipedia.org/wiki/1994_Formula_One_season,21.0,1:29.039,,,0.0,,,,18.0,0.3,0.3,65.0,30.704996577686515,45.0
5297,262,79,25,3,9,,R,22,0.0,44,,,,,,,3,1994,7,1994-06-12,katayama,1963-05-29,Japanese,Tyrrell,13,Canada,0.0,Accident,http://en.wikipedia.org/wiki/1994_Formula_One_season,9.0,1:27.827,,,0.0,,,,18.0,0.3,0.3,65.0,31.039014373716633,44.0
5298,262,56,17,15,8,,R,23,0.0,40,,,,,,,20,1994,7,1994-06-12,irvine,1965-11-10,British,Jordan,13,Canada,0.0,Spun off,http://en.wikipedia.org/wiki/1994_Formula_One_season,8.0,1:27.780,,,0.0,,,,18.0,0.3,0.3,65.0,28.58590006844627,40.0
5299,262,110,15,29,14,,R,24,0.0,24,,,,,,,51,1994,7,1994-06-12,cesaris,1959-05-31,Italian,Sauber,13,Canada,0.0,Oil pressure,http://en.wikipedia.org/wiki/1994_Formula_One_season,14.0,1:28.694,,,0.0,,,,18.0,0.3,0.3,65.0,35.03353867214237,24.0
5300,262,49,15,30,10,,R,25,0.0,5,,,,,,,20,1994,7,1994-06-12,frentzen,1967-05-18,German,Sauber,13,Canada,0.0,Spun off,http://en.wikipedia.org/wiki/1994_Formula_One_season,10.0,1:27.977,,,0.0,,,,18.0,0.3,0.3,65.0,27.069130732375086,5.0
5301,262,84,1,8,12,,R,26,0.0,3,,,,,,,10,1994,7,1994-06-12,brundle,1959-06-01,British,McLaren,13,Canada,0.0,Electrical,http://en.wikipedia.org/wiki/1994_Formula_One_season,12.0,1:28.197,,,0.0,,,,18.0,0.3,0.3,65.0,35.030800821355236,3.0
5302,262,108,30,33,0,,F,27,0.0,0,,,,,,,81,1994,7,1994-06-12,belmondo,1963-04-23,French,Pacific,13,Canada,0.0,Did not qualify,http://en.wikipedia.org/wiki/1994_Formula_One_season,,,,,0.0,,,,18.0,0.3,0.3,65.0,31.137577002053387,0.0
5303,263,30,22,5,3,1,1,1,10.0,72,1:38:36.2,5916200,,,,,1,1994,8,1994-07-03,michael_schumacher,1969-01-03,German,Benetton,228,France,10.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,3.0,1:16.707,,,0.0,,,,31.0,0.0,0.0,35.0,25.49486652977413,72.0
5304,263,71,3,0,1,2,2,2,6.0,72,+12.642,5928842,,,,,1,1994,8,1994-07-03,damon_hill,1960-09-17,British,Williams,228,France,6.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,1.0,1:16.282,,,0.0,,,,31.0,0.0,0.0,35.0,33.790554414784395,72.0
5305,263,77,6,28,5,3,3,3,4.0,72,+52.765,5968965,,,,,1,1994,8,1994-07-03,berger,1959-08-27,Austrian,Ferrari,228,France,4.0,Finished,http://en.wikipedia.org/wiki/1994_Formula_One_season,5.0,1:16.959,,,0.0,,,,31.0,0.0,0.0,35.0,34.85010266940452,72.0
5306,263,49,15,30,10,4,4,4,3.0,71,,,,,,,11,1994,8,1994-07-03,frentzen,1967-05-18,German,Sauber,228,France,4.0,+1 Lap,http://en.wikipedia.org/wiki/1994_Formula_One_season,10.0,1:17.830,,,0.0,,,,31.0,0.0,0.0,35.0,27.12662559890486,71.0
5307,263,94,18,23,16,5,5,5,2.0,70,,,,,,,12,1994,8,1994-07-03,martini,1961-04-23,Italian,Minardi,228,France,2.0,+2 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,16.0,1:18.248,,,0.0,,,,31.0,0.0,0.0,35.0,33.1937029431896,70.0
5308,263,110,15,29,11,6,6,6,1.0,70,,,,,,,12,1994,8,1994-07-03,cesaris,1959-05-31,Italian,Sauber,228,France,4.0,+2 Laps,http://en.wikipedia.org/wiki/1994_Formula_One_season,11.0,1:17.866,,,0.0,,,,31.0,0.0,0.0,35.0,35.09103353867214,70.0
